Time (since start of data) [hrs],Production [kW],Dispatch [kW],Storage [kW],Curtailment [kW],Is Running (N = 0 / Y = 1),Fuel Consumption [L],Fuel Cost (actual),Carbon Dioxide (CO2) Emissions [kg],Carbon Monoxide (CO) Emissions [kg],Nitrogen Oxides (NOx) Emissions [kg],Sulfur Oxides (SOx) Emissions [kg],Methane (CH4) Emissions [kg],Particulate Matter (PM) Emissions [kg],Capital Cost (actual),Operation and Maintenance Cost (actual),
7557,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7558,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7559,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7560,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7561,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7562,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7564,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7565,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7566,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7567,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7568,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7569,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7570,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7571,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7572,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7576,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7577,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7578,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7579,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7580,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7581,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7582,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7583,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7584,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7585,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7586,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7587,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7588,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7589,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7592,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7593,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7594,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7595,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7596,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7597,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7598,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7599,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7600,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7601,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7602,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7605,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7606,60.6013,60.6013,0,0,1,19.0344,32.3585,51.393,0.338813,0.0266482,0.0799446,0.0133241,0.00190344,0,4.1424,
7607,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7608,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7610,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7611,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7612,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7613,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7614,60,58.8888,1.11117,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7615,60,28.6795,11.9933,19.3272,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7618,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7619,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7620,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7621,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7622,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7623,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7624,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7625,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7626,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7627,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7628,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7629,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7630,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7631,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7632,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7633,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7634,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7635,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7636,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7637,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7638,111.038,111.038,0,0,1,31.8954,54.2221,86.1175,0.567738,0.0446535,0.133961,0.0223268,0.00318954,0,7.58996,
7639,69.3189,69.3189,0,0,1,21.2574,36.1375,57.3949,0.378381,0.0297603,0.089281,0.0148802,0.00212574,0,4.73829,
7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7641,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7642,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7643,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7644,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7649,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7650,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7651,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7652,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7653,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7654,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7655,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7656,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7657,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7658,60,46.5279,11.9912,1.48092,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7659,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7661,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7662,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7663,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7664,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7665,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7666,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7671,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7672,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7673,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7674,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7675,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7676,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7677,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7678,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7679,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7680,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7681,95.1525,95.1525,0,0,1,27.8448,47.3361,75.1809,0.495637,0.0389827,0.116948,0.0194913,0.00278448,0,6.50414,
7682,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7683,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7684,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7685,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7687,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7688,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7689,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7690,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7693,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7694,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7695,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7696,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7697,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7698,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7699,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7700,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7701,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7702,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7703,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7704,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7705,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7706,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7710,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7711,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7712,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7713,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7714,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7715,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7716,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7720,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7721,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7722,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7723,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7725,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7726,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7727,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7728,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7729,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7730,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7731,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7732,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7733,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7734,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7736,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7737,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7738,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7739,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7740,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7741,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7742,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7743,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7744,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7745,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7748,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7749,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7750,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7751,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7753,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7754,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7755,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7756,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7757,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7758,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7759,60,54.9091,0,5.09094,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7760,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7761,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7762,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7764,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7765,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7766,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7767,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7768,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7772,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7773,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7774,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7775,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7777,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7778,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7779,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7780,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7781,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7782,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7783,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7785,0,0,0,0,1,3.58144,6.08845,9.6699,0.0637497,0.00501402,0.0150421,0.00250701,0.000358144,0,0.102532,
7786,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7787,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
7788,60,60,0,0,1,18.8811,32.0979,50.979,0.336084,0.0264335,0.0793006,0.0132168,0.00188811,0,4.10129,
